"Dummy ID","Gender","Minority Status","Residency","State","County Description","Zip 3","Nation Description","Residence Hall","Division","Cognate Area"
"3.0301611E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","University Studies"
"3.0259712E7","M","Domestic Nonminority","N","TN","Williamson County^ TN","370","","Y","AP",""
"3.0281331E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","University Studies"
"3.0340871E7","M","Domestic Minority","R","OH","Delaware County^ OH","430","","Y","AS","Humanities"
"3.0325895E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","BU",""
"3.011172E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","AP",""
"3.0160353E7","F","Domestic Nonminority","R","OH","Medina County^ OH","442","","Y","AS","Natural Sciences"
"3.0245919E7","F","Domestic Nonminority","R","OH","Hancock County^ OH","458","","Y","EA",""
"3.0286635E7","F","Domestic Nonminority","N","CA","Santa Clara County^ CA","950","","Y","FA",""
"3.0438787E7","M","Domestic Minority","N","IL","Lake County^ IL","600","","Y","FA",""
"3.0297542E7","M","Domestic Nonminority","N","NJ","Somerset County^ NJ","070","","Y","BU",""
"2.9975883E7","M","Domestic Nonminority","N","IN","Union County^ IN","473","","Y","AS","University Studies"
"3.0212054E7","F","Domestic Nonminority","N","IL","Will County^ IL","605","","Y","FA",""
"3.0137395E7","F","Domestic Nonminority","N","IL","Du Page County^ IL","605","","Y","BU",""
"3.0080546E7","F","Domestic Nonminority","N","MA","Essex County^ MA","019","","Y","BU",""
"3.0235103E7","M","Domestic Nonminority","N","TN","Shelby County^ TN","381","","Y","AS","Natural Sciences"
"3.018036E7","F","Domestic Minority","R","OH","Clermont County^ OH","451","","Y","FA",""
"3.0323113E7","M","Domestic Minority","N","IN","Bartholomew County^ IN","472","","Y","AS","University Studies"
"3.0182752E7","M","Domestic Minority","N","IL","Lake County^ IL","600","","Y","AS","University Studies"
"3.0222389E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","AP",""
"3.0380378E7","M","Domestic Nonminority","R","OH","Stark County^ OH","446","","Y","AS","University Studies"
"3.0187523E7","M","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","Y","AP",""
"3.0359071E7","F","Domestic Nonminority","R","OH","Clermont County^ OH","451","","Y","AS","Natural Sciences"
"3.0082184E7","F","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","BU",""
"3.032453E7","F","Domestic Nonminority","R","OH","Summit County^ OH","443","","Y","EA",""
"3.021364E7","M","Domestic Nonminority","N","IL","Du Page County^ IL","601","","Y","BU",""
"3.0075671E7","F","Domestic Nonminority","R","OH","Putnam County^ OH","458","","Y","AS","Social Sciences"
"3.0375386E7","F","Domestic Nonminority","R","OH","Ross County^ OH","456","","Y","FA",""
"3.0241538E7","M","Domestic Nonminority","N","IL","Du Page County^ IL","605","","Y","EA",""
"3.0346708E7","F","Domestic Minority","R","OH","Ross County^ OH","456","","Y","AS","Natural Sciences"
"3.0123433E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","","AS","University Studies"
"3.0182869E7","F","Domestic Nonminority","N","NJ","Union County^ NJ","070","","Y","BU",""
"3.0101164E7","M","Domestic Nonminority","R","OH","Lucas County^ OH","435","","Y","BU",""
"3.0188459E7","M","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AP",""
"3.0114827E7","F","Domestic Nonminority","R","OH","Summit County^ OH","440","","Y","AS","Natural Sciences"
"3.032882E7","M","Domestic Nonminority","R","OH","Wood County^ OH","435","","Y","AS","University Studies"
"3.023275E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AS","Natural Sciences"
"3.019921E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AS","Natural Sciences"
"3.0237989E7","F","Domestic Nonminority","N","IN","Hamilton County^ IN","460","","Y","AS","Natural Sciences"
"3.0250781E7","F","Domestic Nonminority","N","GA","Dekalb County^ GA","303","","Y","AS","Social Sciences"
"3.0094638E7","F","Domestic Nonminority","N","MN","Hennepin County^ MN","553","","Y","AS","Natural Sciences"
"3.0192827E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","","EA",""
"3.0107508E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","EA",""
"3.0177968E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Social Sciences"
"3.0100995E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","AS","Natural Sciences"
"3.0331875E7","F","Domestic Nonminority","N","MI","Oakland County^ MI","480","","Y","FA",""
"3.0082314E7","M","Domestic Nonminority","N","NJ","Sussex County^ NJ","078","","Y","BU",""
"3.0301403E7","F","Domestic Nonminority","R","OH","Clermont County^ OH","451","","Y","AS","Natural Sciences"
"3.0363361E7","F","Domestic Nonminority","R","OH","Miami County^ OH","453","","Y","AS","Social Sciences"
"3.0114593E7","F","Domestic Nonminority","N","IL","Du Page County^ IL","605","","Y","BU",""
"2.9370564E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","FA",""
"3.0161744E7","M","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","BU",""
"2.9961531E7","M","Domestic Minority","R","OH","Franklin County^ OH","430","","Y","AP",""
"3.0456558E7","F","Domestic Nonminority","R","OH","Miami County^ OH","453","","Y","AS","Natural Sciences"
"2.9962506E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","BU",""
"3.0173444E7","F","Domestic Nonminority","R","OH","Lucas County^ OH","435","","Y","AS","Natural Sciences"
"3.0175927E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","EA",""
"3.0306967E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","University Studies"
"3.0277769E7","F","Domestic Nonminority","R","OH","Allen County^ OH","458","","Y","AS","Humanities"
"3.057673E7","M","Domestic Minority","N","IN","Marion County^ IN","462","","Y","AS","Social Sciences"
"3.0189174E7","M","Domestic Nonminority","N","TX","Montgomery County^ TX","773","","Y","AS","Social Sciences"
"3.0192476E7","F","Domestic Nonminority","N","MI","Washtenaw County^ MI","481","","Y","AS","University Studies"
"3.0184793E7","M","Domestic Nonminority","N","IL","Cook County^ IL","606","","Y","AS","University Studies"
"3.0347566E7","F","Domestic Nonminority","N","NY","Orange County^ NY","109","","Y","AS","Social Sciences"
"2.9964547E7","M","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","FA",""
"3.0075255E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","University Studies"
"3.0261558E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","EA",""
"3.0158455E7","M","Domestic Nonminority","N","IN","Hamilton County^ IN","460","","Y","BU",""
"3.0305706E7","F","Domestic Minority","N","IL","Will County^ IL","604","","Y","BU",""
"3.0221908E7","F","Domestic Nonminority","N","NC","Mecklenburg County^ NC","281","","Y","BU",""
"3.0178917E7","M","Domestic Nonminority","R","MI","Ingham County^ MI","488","","Y","BU",""
"3.0348125E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","AS","Natural Sciences"
"3.0090153E7","F","Domestic Nonminority","N","IN","Hendricks County^ IN","461","","Y","AS","Social Sciences"
"3.027877E7","M","Domestic Nonminority","R","OH","Henry County^ OH","435","","Y","EA",""
"2.9970423E7","F","Domestic Nonminority","R","OH","Portage County^ OH","444","","Y","AS","University Studies"
"3.0146131E7","F","Domestic Nonminority","N","MO","Saint Louis County^ MO","630","","Y","AS","Natural Sciences"
"3.0330692E7","F","Domestic Minority","R","OH","Lucas County^ OH","436","","Y","AS","Social Sciences"
"3.0297256E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","University Studies"
"3.0413073E7","M","Domestic Nonminority","N","PA","Beaver County^ PA","150","","Y","BU",""
"3.0127229E7","F","Domestic Nonminority","R","OH","Lucas County^ OH","435","","Y","AS","University Studies"
"3.0278549E7","F","Domestic Nonminority","R","OH","Summit County^ OH","442","","Y","AS","University Studies"
"3.0150785E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","BU",""
"3.0385968E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","BU",""
"3.0338115E7","M","Domestic Nonminority","R","OH","Union County^ OH","430","","Y","AS","Natural Sciences"
"3.0181231E7","F","Domestic Minority","R","OH","Montgomery County^ OH","454","","Y","AS","Natural Sciences"
"3.0147834E7","F","Domestic Minority","R","OH","Delaware County^ OH","430","","Y","FA",""
"3.0253277E7","F","Domestic Minority","R","OH","Franklin County^ OH","431","","Y","FA",""
"3.0379195E7","M","Domestic Minority","R","OH","Franklin County^ OH","430","","Y","AP",""
"3.0176434E7","F","Domestic Nonminority","R","OH","Medina County^ OH","442","","Y","BU",""
"3.0161159E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","University Studies"
"3.0285166E7","M","Domestic Nonminority","N","NY","Westchester County^ NY","105","","Y","AP",""
"3.0235467E7","M","Domestic Minority","R","OH","Butler County^ OH","450","","Y","BU",""
"3.0092285E7","M","Domestic Nonminority","N","IN","Hamilton County^ IN","460","","Y","EA",""
"2.9964508E7","M","Domestic Nonminority","N","IL","Lake County^ IL","600","","Y","FA",""
"3.0395237E7","F","Domestic Nonminority","N","MN","Hennepin County^ MN","554","","Y","EA",""
"3.0112617E7","F","Domestic Nonminority","N","IL","Lake County^ IL","600","","Y","AS","University Studies"
"3.0309632E7","M","Domestic Nonminority","R","OH","Summit County^ OH","442","","Y","BU",""
"3.023925E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","University Studies"
"3.0346448E7","F","Domestic Nonminority","N","IL","Kane County^ IL","601","","Y","AS","Humanities"
"3.0130973E7","F","Domestic Nonminority","R","OH","Defiance County^ OH","435","","Y","AS","University Studies"
"3.0132234E7","F","Domestic Nonminority","R","OH","Defiance County^ OH","435","","Y","BU",""
"3.0141503E7","F","Domestic Nonminority","N","NJ","Somerset County^ NJ","085","","Y","AS","Social Sciences"
"3.0204033E7","M","Domestic Nonminority","R","TX","Collin County^ TX","750","","Y","FA",""
"3.0392871E7","F","Domestic Nonminority","R","OH","Fairfield County^ OH","431","","Y","AS","Natural Sciences"
"3.0192229E7","F","Domestic Minority","N","NJ","Union County^ NJ","079","","Y","FA",""
"2.99656E7","M","Domestic Nonminority","R","OH","Allen County^ OH","458","","Y","EA",""
"3.0262494E7","M","Domestic Minority","R","OH","Cuyahoga County^ OH","441","","Y","BU",""
"3.0225769E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","BU",""
"3.0221388E7","M","Domestic Nonminority","N","IL","Du Page County^ IL","601","","Y","BU",""
"3.0138123E7","F","Domestic Nonminority","R","OH","Portage County^ OH","442","","Y","BU",""
"3.0322138E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AP",""
"3.0379806E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","Social Sciences"
"3.0392689E7","F","Domestic Nonminority","N","PA","Butler County^ PA","160","","Y","FA",""
"3.030477E7","M","Domestic Nonminority","N","PA","Allegheny County^ PA","152","","Y","FA",""
"3.0523495E7","F","Domestic Nonminority","R","OH","Pickaway County^ OH","431","","Y","AP",""
"3.0165722E7","M","Domestic Minority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Natural Sciences"
"3.0120027E7","F","Domestic Minority","R","OH","Delaware County^ OH","430","","Y","BU",""
"3.051576E7","M","International","I","",""," ","China","Y","AS","Humanities"
"3.0428257E7","M","International","I","",""," ","China","Y","BU",""
"3.0319499E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","Social Sciences"
"3.0243488E7","M","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","AS","University Studies"
"3.0387021E7","M","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","AS","University Studies"
"3.0235506E7","M","Domestic Nonminority","N","MO","Saint Louis County^ MO","630","","Y","BU",""
"3.0336074E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","440","","Y","AS","Natural Sciences"
"3.0319226E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","BU",""
"3.0355301E7","M","Domestic Nonminority","N","TN","Shelby County^ TN","381","","Y","AP",""
"3.0401555E7","F","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","AS","University Studies"
"3.0477605E7","M","International","I","",""," ","China","Y","AS","Social Sciences"
"3.0395978E7","M","Domestic Nonminority","R","OH","Morrow County^ OH","433","","Y","AP",""
"3.0247583E7","M","Domestic Minority","R","OH","Cuyahoga County^ OH","441","","","BU",""
"3.0392234E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","University Studies"
"3.0183649E7","F","Domestic Nonminority","N","MN","Hennepin County^ MN","554","","Y","EA",""
"3.0134678E7","F","Domestic Minority","R","OH","Butler County^ OH","450","","Y","AS","Social Sciences"
"3.0406131E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","BU",""
"3.0344368E7","M","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","BU",""
"3.0498808E7","M","Domestic Nonminority","N","CA","Los Angeles County^ CA","910","","Y","AS","Natural Sciences"
"3.0311153E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Social Sciences"
"3.0296879E7","F","Domestic Nonminority","N","PA","Allegheny County^ PA","151","","Y","AS","University Studies"
"3.0285049E7","M","Domestic Nonminority","R","OH","Mahoning County^ OH","445","","Y","AS","University Studies"
"3.0327975E7","F","Domestic Minority","R","OH","Summit County^ OH","440","","Y","AS","Humanities"
"3.048001E7","F","International","I","","","","China","Y","AS","Humanities"
"3.0272777E7","M","Domestic Nonminority","N","CO","Eagle County^ CO","816","","Y","AS","University Studies"
"3.0450786E7","M","Domestic Nonminority","N","CT","Litchfield County^ CT","067","","Y","AS","University Studies"
"3.0168348E7","M","Domestic Nonminority","N","MD","Montgomery County^ MD","209","","Y","BU",""
"3.0126683E7","M","Domestic Nonminority","R","OH","Miami County^ OH","453","","Y","AP",""
"3.0229773E7","M","Domestic Minority","R","OH","Medina County^ OH","442","","Y","BU",""
"3.0157077E7","F","Domestic Minority","N","IL","Cook County^ IL","600","","Y","AS","University Studies"
"3.0331043E7","M","Domestic Nonminority","N","MI","Washtenaw County^ MI","481","","Y","AP",""
"3.0207296E7","F","Domestic Nonminority","R","OH","Adams County^ OH","456","","Y","AS","Humanities"
"3.0358044E7","M","Domestic Nonminority","R","OH","Lorain County^ OH","440","","Y","BU",""
"3.0220309E7","F","Domestic Nonminority","N","IN","Marion County^ IN","462","","Y","AS","Natural Sciences"
"3.021156E7","M","Domestic Nonminority","N","PA","Erie County^ PA","164","","Y","AS","Natural Sciences"
"3.0509806E7","F","Domestic Nonminority","R","OH","Clermont County^ OH","451","","Y","AS","Natural Sciences"
"3.0157038E7","F","Domestic Nonminority","R","OH","Summit County^ OH","442","","Y","AS","University Studies"
"3.0346864E7","M","Domestic Nonminority","N","CO","Boulder County^ CO","803","","Y","AP",""
"3.0183896E7","F","Domestic Minority","N","IL","Cook County^ IL","600","","Y","AS","Social Sciences"
"3.0137356E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","FA",""
"3.0287636E7","F","Domestic Minority","R","OH","Butler County^ OH","450","","","BU",""
"3.0371759E7","M","Domestic Minority","N","MI","Wayne County^ MI","482","","Y","AP",""
"3.0306538E7","F","Domestic Nonminority","N","IL","Cook County^ IL","601","","Y","BU",""
"3.0385149E7","M","Domestic Minority","R","OH","Cuyahoga County^ OH","441","","Y","AS","University Studies"
"3.0371096E7","M","Domestic Minority","R","OH","Summit County^ OH","440","","Y","AS","Social Sciences"
"3.0207166E7","M","Domestic Nonminority","N","IN","Allen County^ IN","468","","Y","AS","Natural Sciences"
"3.0080208E7","M","Domestic Nonminority","N","MI","Oakland County^ MI","483","","Y","AS","University Studies"
"3.0175329E7","M","Domestic Minority","R","OH","Lucas County^ OH","436","","Y","BU",""
"3.0291367E7","F","Domestic Minority","R","OH","Geauga County^ OH","440","","Y","AS","University Studies"
"3.0206412E7","M","Domestic Nonminority","N","AZ","Maricopa County^ AZ","850","","Y","BU",""
"3.031959E7","F","Domestic Nonminority","R","OH","Lucas County^ OH","435","","Y","AS","Natural Sciences"
"3.0153307E7","M","Domestic Nonminority","N","IN","Hamilton County^ IN","460","","Y","BU",""
"2.9956513E7","M","Domestic Minority","R","OH","Warren County^ OH","450","","Y","BU",""
"3.0229474E7","M","Domestic Nonminority","R","OH","Preble County^ OH","453","","Y","AS","Social Sciences"
"3.0086864E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","EA",""
"3.0307058E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","450","","Y","AS","Natural Sciences"
"3.0222402E7","F","Domestic Nonminority","R","OH","Stark County^ OH","446","","Y","BU",""
"3.0108743E7","F","Domestic Nonminority","R","OH","Licking County^ OH","430","","Y","EA",""
"3.0388035E7","F","Domestic Minority","R","OH","Franklin County^ OH","430","","Y","AS","Natural Sciences"
"3.0152345E7","F","Domestic Minority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Humanities"
"3.0129101E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","BU",""
"3.0262039E7","M","Domestic Nonminority","R","OH","Wood County^ OH","435","","Y","AS","University Studies"
"3.021975E7","F","Domestic Nonminority","R","OH","Miami County^ OH","453","","Y","AS","Natural Sciences"
"3.03582E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","Natural Sciences"
"3.0293343E7","M","Domestic Nonminority","R","OH","Seneca County^ OH","448","","Y","AS","Social Sciences"
"3.031569E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AP",""
"3.0384109E7","F","Domestic Nonminority","R","OH","Miami County^ OH","453","","Y","AS","Social Sciences"
"3.049834E7","M","Domestic Minority","N","IN","Hamilton County^ IN","460","","Y","EA",""
"3.0094677E7","M","Domestic Nonminority","N","IL","Cook County^ IL","602","","Y","FA",""
"3.0371564E7","F","Domestic Nonminority","R","OH","Medina County^ OH","442","","Y","EA",""
"3.0104271E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","EA",""
"3.0092272E7","F","Domestic Minority","R","OH","Warren County^ OH","450","","Y","EA",""
"3.0465138E7","F","International","I","",""," ","China","Y","AS","University Studies"
"3.0470195E7","F","International","I","",""," ","China","Y","BU",""
"3.0413463E7","M","International","I","",""," ","China","Y","AS","Humanities"
"3.0335424E7","F","International","I","",""," ","China","Y","BU",""
"3.0460874E7","M","International","I","",""," ","China","Y","AS","Social Sciences"
"3.0527954E7","M","International","I","",""," ","China","Y","AS","University Studies"
"3.0517112E7","M","International","I","",""," ","China","Y","AS","University Studies"
"3.0112266E7","F","Domestic Nonminority","R","OH","Greene County^ OH","453","","Y","AS","Natural Sciences"
"3.0159885E7","F","Domestic Nonminority","R","OH","Athens County^ OH","457","","Y","AS","University Studies"
"3.023249E7","M","Domestic Nonminority","R","OH","Licking County^ OH","430","","Y","BU",""
"3.0161419E7","M","Domestic Minority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Natural Sciences"
"3.0354326E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AP",""
"3.0285036E7","M","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","AP",""
"3.0381496E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","FA",""
"3.043438E7","M","Domestic Nonminority","N","IN","Hamilton County^ IN","","","Y","AP",""
"3.0164162E7","M","Domestic Minority","R","OH","Clermont County^ OH","451","","Y","AS","Natural Sciences"
"3.0181764E7","F","Domestic Nonminority","N","CA","San Diego County^ CA","920","","Y","AS","Natural Sciences"
"3.0279537E7","M","Domestic Nonminority","R","OH","Summit County^ OH","442","","Y","BU",""
"3.0341001E7","M","Domestic Nonminority","N","TN","Davidson County^ TN","372","","Y","AS","Natural Sciences"
"3.0482493E7","M","International","I","",""," ","China","Y","BU",""
"3.0466763E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","AS","University Studies"
"3.0181699E7","F","Domestic Nonminority","N","PA","Allegheny County^ PA","151","","Y","FA",""
"3.0281825E7","M","Domestic Nonminority","N","VA","Fairfax County^ VA","220","","Y","AS","University Studies"
"3.0423018E7","F","Domestic Nonminority","N","PA","Allegheny County^ PA","151","","Y","AS","Natural Sciences"
"3.0174497E7","F","Domestic Nonminority","R","OH","Medina County^ OH","442","","Y","FA",""
"3.0280252E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","FA",""
"2.9348113E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","AS","Humanities"
"3.0251379E7","F","Domestic Nonminority","N","CO","Arapahoe County^ CO","800","","Y","AS","University Studies"
"2.996508E7","M","Domestic Nonminority","N","IL","Lake County^ IL","600","","Y","BU",""
"3.0140008E7","F","Domestic Nonminority","N","IN","Johnson County^ IN","461","","Y","FA",""
"3.0156986E7","M","Domestic Minority","R","OH","Allen County^ OH","458","","Y","AS","University Studies"
"3.0209285E7","F","Domestic Minority","R","OH","Summit County^ OH","442","","Y","AS","Natural Sciences"
"3.03413E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AP",""
"3.0219295E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","Humanities"
"3.026213E7","M","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","AP",""
"3.0272855E7","M","Domestic Nonminority","N","RI","Kent County^ RI","028","","Y","AS","University Studies"
"2.9940276E7","F","Domestic Minority","R","OH","Warren County^ OH","450","","Y","AS","Natural Sciences"
"3.0110394E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","451","","Y","EA",""
"3.0089659E7","F","Domestic Nonminority","N","CA","Los Angeles County^ CA","902","","Y","AS","Social Sciences"
"3.0224417E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AS","University Studies"
"3.0338869E7","M","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","FA",""
"3.0289378E7","F","Domestic Nonminority","N","MD","Montgomery County^ MD","208","South Africa","Y","AS","Social Sciences"
"3.0184533E7","F","Domestic Nonminority","R","OH","Williams County^ OH","435","","Y","AS","Social Sciences"
"3.0327325E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","EA",""
"3.0194686E7","F","Domestic Nonminority","N","MI","Washtenaw County^ MI","481","","Y","EA",""
"3.0223858E7","M","Domestic Nonminority","R","OH","Sandusky County^ OH","448","","Y","AS","University Studies"
"3.0126319E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","AS","Social Sciences"
"3.0088723E7","M","Domestic Nonminority","N","IL","McHenry County^ IL","600","","Y","AS","Social Sciences"
"3.0376478E7","M","Domestic Minority","R","OH","Franklin County^ OH","431","","Y","AS","Natural Sciences"
"3.0245516E7","M","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","AP",""
"3.0214342E7","F","Domestic Minority","N","IL","Cook County^ IL","600","","Y","AS","Humanities"
"3.0217696E7","F","Domestic Minority","R","OH","Montgomery County^ OH","454","","Y","AS","Natural Sciences"
"3.0462148E7","M","International","I","",""," ","China","Y","AS","University Studies"
"3.0289859E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","University Studies"
"3.0441244E7","F","Domestic Nonminority","R","OH","Lucas County^ OH","435","","Y","EA",""
"3.0490423E7","M","International","I","",""," ","China","Y","AP",""
"3.0470689E7","M","International","I","",""," ","China","Y","AS","Social Sciences"
"3.045492E7","M","International","I","",""," ","China","Y","AS","University Studies"
"3.0516202E7","F","International","I","",""," ","China","Y","EA",""
"3.0516787E7","M","International","I","",""," ","China","Y","BU",""
"3.0430623E7","M","International","I","","","","China","Y","BU",""
"3.0217566E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","AS","Social Sciences"
"3.0521519E7","F","International","I","",""," ","China","Y","AP",""
"3.0398955E7","M","International","I","","","","China","Y","AP",""
"3.0414542E7","M","International","I","",""," ","Hong Kong","Y","AP",""
"3.0428647E7","M","International","I","",""," ","China","Y","BU",""
"3.029723E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","University Studies"
"3.023574E7","F","Domestic Nonminority","R","OH","Warren County^ OH","451","","Y","AS","Natural Sciences"
"3.0209961E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","University Studies"
"3.0159586E7","M","Domestic Minority","N","MI","Wayne County^ MI","482","","Y","BU",""
"3.0413099E7","M","International","I","","","","China","Y","BU",""
"3.0295254E7","F","Domestic Nonminority","N","TX","Montgomery County^ TX","773","","Y","AS","Social Sciences"
"3.0380209E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","AS","Social Sciences"
"3.0173639E7","F","Domestic Minority","R","OH","Lucas County^ OH","436","","Y","AS","Natural Sciences"
"3.0164253E7","M","Domestic Minority","N","IL","Cook County^ IL","600","","Y","BU",""
"3.0364622E7","F","International","I","","","","Hong Kong","Y","BU",""
"3.0428439E7","M","International","I","",""," ","China","Y","BU",""
"3.0215317E7","M","Domestic Nonminority","N","PA","Allegheny County^ PA","150","","Y","AS","University Studies"
"3.0301806E7","M","Domestic Nonminority","R","OH","Wayne County^ OH","442","","Y","AS","Natural Sciences"
"3.0201147E7","F","Domestic Nonminority","R","OH","Lake County^ OH","440","","Y","AS","University Studies"
"3.0158858E7","F","Domestic Nonminority","N","IL","Will County^ IL","604","","Y","AS","Humanities"
"3.0090816E7","F","Domestic Minority","N","NJ","Morris County^ NJ","078","","Y","EA",""
"3.0439593E7","M","Domestic Minority","R","OH","Cuyahoga County^ OH","441","","Y","AS","University Studies"
"3.0430168E7","M","International","I","",""," ","China","Y","AS","Social Sciences"
"3.0281214E7","M","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","BU",""
"3.0451761E7","M","International","I","",""," ","China","Y","AS","Social Sciences"
"3.0528318E7","M","International","I","","","","China","Y","AS","Social Sciences"
"3.0527551E7","F","International","I","",""," ","China","Y","AS","University Studies"
"3.0534467E7","F","International","I","",""," ","China","Y","AS","University Studies"
"3.0472028E7","M","International","I","",""," ","China","Y","AS","University Studies"
"3.04193E7","F","International","I","",""," ","China","Y","BU",""
"3.0325063E7","M","International","I","",""," ","China","Y","BU",""
"3.0195973E7","M","International","I","",""," ","China","Y","AS","Social Sciences"
"3.0477319E7","F","International","I","","","","China","Y","AS","Social Sciences"
"3.0471417E7","M","International","I","",""," ","China","Y","BU",""
"3.0303054E7","M","International","I","",""," ","China","Y","BU",""
"3.0489266E7","M","International","I","",""," ","China","Y","AS","Social Sciences"
"3.0480205E7","F","International","I","",""," ","China","Y","AS","University Studies"
"3.0253329E7","M","International","I","",""," ","China","Y","AS","University Studies"
"3.0470754E7","F","International","I","",""," ","China","Y","AS","University Studies"
"3.0477527E7","F","Domestic Nonminority","R","OH","Trumbull County^ OH","444","","Y","FA",""
"3.0254395E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","AS","University Studies"
"3.0284165E7","M","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","EA",""
"3.0253472E7","M","International","I","",""," ","China","Y","BU",""
"3.0307643E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","Palau","","AS","Natural Sciences"
"3.0508012E7","F","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","AS","Natural Sciences"
"3.0218333E7","M","Domestic Minority","N","IL","Will County^ IL","604","","Y","AS","Social Sciences"
